OTUID	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS08	ODIWGS09	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS18	ODIWGS19	ODIWGS20	ODIWGS21	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS27	ODIWGS28	ODIWGS29	ODIWGS30	ODIWGS31	ODIWGS32	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS37	ODIWGS38	ODIWGS39	ODIWGS40	ODIWGS41	ODIWGS42	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS47	ODIWGS48	ODIWGS49	ODIWGS50	ODIWGS51	ODIWGS52	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS57	ODIWGS58	ODIWGS59	ODIWGS60	ODIWGS61	ODIWGS62	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS67	ODIWGS68	ODIWGS69	ODIWGS70	ODIWGS71	ODIWGS72	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS77	ODIWGS78	ODIWGS79	ODIWGS80	ODIWGS81	ODIWGS82	ODIWGS83	ODIWGS84	ODIWGS85	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS90	ODIWGS91	ODIWGS92	ODIWGS93
2.7.1.107	11	0	0	2763	422	0	11	0	26797	10808	0	312	1574	3075	4	377	0	16489	0	18	5	857	4	347	20	0	1372	3828	6935	0	6	0	55	507	54	0	709	32774	3056	0	9450	44	0	806	0	0	24008	141	0	0	0	0	488	7	0	0	0	13696	3	13281	0	1538	14	0	12588	8	0	33932	0	528	173	785	0	62	3205	0	0	0	5	1122	14	9	0	0	0	9	51677	0	3328	3	1351	0	1779
2.7.1.11	19	149	0	22973	1638	0	52	412	288349	102115	4	3147	9453	15617	53	3469	8	53479	0	17	0	3144	30	5202	254	10	7509	17191	42834	11	122	0	990	7599	413	45	2371	117549	30349	6	22650	333	0	7224	0	70	28374	0	35	0	0	14	2744	164	7	0	89	87948	9	71322	0	4326	32	0	63292	23	5	185932	19	1920	830	14959	189	673	7779	32	0	8	35	8101	143	60	16	86	42	51	282206	9	30965	0	13384	11	19928
2.7.1.113	0	0	0	0	0	0	0	0	213	0	0	0	295	1040	0	0	0	6441	0	0	0	181	8	146	0	0	202	0	737	0	5	0	0	67	0	0	0	28	2139	0	0	0	0	8	12	11	42325	0	0	0	0	0	0	0	12	0	0	1845	0	1828	0	49	9	0	0	5	0	107	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1656	0	0	0	55
2.7.1.12	0	0	0	1785	33	0	7	9	923	396	2016	7	4751	4408	20	378	0	27776	0	0	0	265	4	231	0	0	1983	1184	2332	779	0	18	15	19712	4	0	122	3775	1163	0	14128	23	4	48	0	0	62628	6	0	0	96	0	0	0	18	0	117	2823	21	3037	0	671	13	0	2768	0	0	18973	7	942	30	23790	0	13	5578	0	0	0	0	446	8	0	0	0	5	0	13318	0	1787	0	138	9	53116
2.7.1.121	0	0	0	1795	0	0	6	0	51094	17283	5	133	820	1420	16	274	0	4657	0	0	0	272	0	260	6	0	1106	3429	2399	0	0	0	41	317	0	0	34	305	1869	0	12591	14	0	293	0	0	63021	4	4	0	0	0	477	39	0	0	34	3771	0	3800	0	287	0	0	418	7	0	75508	0	928	27	298	12	0	3271	6	0	0	0	67	11	11	0	10	0	0	2655	0	2039	0	258	0	297
2.7.1.130	0	0	0	3702	254	0	0	0	204	14	0	52	1237	1754	0	335	0	86	0	0	0	0	0	0	42	0	1395	414	0	0	0	0	377	0	65	6	318	431	0	0	11235	34	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	18	0	11	0	78	0	0	617	0	0	18711	0	950	210	87	0	179	2084	0	0	0	0	149	0	0	2	4	0	0	0	0	14	0	1742	0	0
2.7.1.136	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	1	6	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19
2.7.1.137	0	0	0	0	0	0	0	0	40	0	0	44	0	118	0	0	0	0	0	0	0	543	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057
2.7.1.144	0	3	0	11608	603	0	24	0	132887	47417	245	1913	7183	10958	25	201	0	82451	0	16	0	981	0	5704	94	25	3735	6932	34329	0	16	0	52	3807	560	0	2232	147863	37904	0	21906	320	6	4667	0	0	94261	0	23	19	0	0	1516	11	9	0	27	59843	35	51117	0	5054	11	0	20186	33	30	93233	5	1561	57	11607	5	50	6993	15	0	14	29	2252	61	47	0	52	4	68	93027	7	43430	0	116	7	14693
2.7.1.148	15	39	0	14941	687	0	31	0	112835	40839	1443	682	9052	12466	16	634	0	65620	0	0	0	86	27	4200	153	0	5335	9121	20496	800	22	0	53	16458	30	9	1175	64411	20354	0	20725	140	10	3980	0	91	88504	435	14	0	0	0	1127	60	6	0	119	39176	0	28664	0	2484	10	9	32965	39	69	103329	2	2782	261	22828	27	358	4816	0	0	0	27	4039	58	36	31	24	9	30	131540	6	20566	59	1588	11	43089
2.7.1.15	0	5	0	10437	405	0	40	118	52268	18674	3815	798	17104	18233	73	948	11	113626	0	7	0	290	33	3623	97	0	10300	5060	19781	1196	12	0	270	31261	2103	3	548	41349	19204	158	24608	360	6	3137	0	0	229176	116	0	9	0	0	896	173	14	0	38	32882	7	28445	0	3439	15	0	10752	9	9	79442	2	1728	566	33456	25	181	7702	6	6	0	32	2327	13	17	4	25	6	13	58109	0	20645	224	2401	0	77572
2.7.1.150	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.151	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.156	0	0	0	1812	184	4	10	0	50874	19278	4	898	1147	3146	0	270	0	15977	0	0	0	4	4	217	0	0	639	3427	8220	0	7	3	119	356	58	0	290	9268	1592	0	9328	119	0	1801	0	0	6353	0	8	0	0	0	332	0	7	0	22	20488	0	17078	0	1275	6	4	13350	10	0	33911	0	925	0	2333	12	0	6016	0	0	0	0	1353	43	7	0	25	0	0	68048	0	1800	0	147	4	1672
2.7.1.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	12	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491
2.7.1.16	0	4	0	5364	322	5	4	79	4229	1714	0	349	2026	3407	0	231	0	19029	0	0	0	0	0	182	22	0	837	982	5919	0	0	0	158	1239	4	0	603	1221	823	0	24488	0	3	956	4	0	14238	659	0	0	0	0	5	0	3	0	22	10073	42	8276	5	1066	6	0	4715	10	4	40692	67	953	96	132	0	49	6801	0	0	0	0	331	0	0	0	14	5	0	19670	0	1357	2	388	0	3188
2.7.1.160	0	0	0	0	0	0	9	0	0	0	0	0	1091	1036	5	0	0	8319	0	0	0	0	9	14	0	0	278	0	0	0	5	0	0	0	0	0	0	0	60	0	0	53	0	0	0	7	57903	236	0	0	0	0	0	0	0	0	0	5	0	28	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	20	0	58	0	0	0	0
2.7.1.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.162	0	0	0	0	0	0	6	0	0	3	1343	0	1837	1013	4	0	0	11380	0	0	0	0	0	0	0	0	939	0	200	881	6	0	0	13549	0	0	0	47	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	160	0	90	4	0	1226	10	5	0	0	0	11	15813	0	0	0	0	0	0	4	360	0	9	0	0	0	0	7764	6	5	0	4	0	34133
2.7.1.165	0	0	0	282	0	0	0	0	0	0	0	0	13	33	0	150	0	100	0	0	0	0	0	0	21	0	9	0	0	0	0	0	0	0	0	0	20	17	4	0	1593	0	0	0	0	0	25378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	11	0	0	2903	0	131	4	0	0	0	485	0	0	0	0	39	0	0	0	0	0	0	3	0	0	0	544	0	0
2.7.1.166	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.167	0	0	0	898	88	0	0	0	48	0	0	77	948	572	0	24	0	13	0	0	0	0	0	0	0	0	851	316	51	0	0	0	62	0	0	0	66	208	0	0	3420	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	27	19	0	6	0	0	0	0	400	0	0	11154	0	291	0	9	0	0	1085	0	0	0	0	23	3	0	0	0	0	0	0	0	0	0	26	0	0
2.7.1.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.17	7	43	0	12340	829	0	10	0	177855	62426	1467	2537	5803	8832	17	677	10	66256	0	2	0	53	11	5329	56	0	4573	10049	24825	478	6	0	6	12680	944	0	181	12102	29252	146	11536	180	4	5514	0	0	43867	0	20	0	0	0	980	0	4	0	3	42756	0	33657	0	2824	3	0	30700	25	47	97848	0	930	278	18998	6	36	3960	4	0	0	17	3603	94	36	4	30	6	3	157834	0	28948	164	1299	8	36602
2.7.1.170	0	4	0	1623	202	0	0	0	2773	2260	0	130	90	623	0	104	0	255	0	7	0	0	0	41	43	0	234	589	291	0	3	0	59	65	5	6	150	242	328	0	8448	135	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	296	0	105	0	0	31	0	0	20693	5	432	10	37	0	0	1226	0	0	0	0	139	0	0	0	0	0	0	140	0	351	245	335	0	160
2.7.1.171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.172	0	142	0	0	0	0	0	4	0	5	921	0	2049	1213	9	0	0	7879	0	0	0	0	0	0	0	0	682	0	64	1391	7	0	0	11256	40	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	32	0	0	0	26	0	0	1605	7	0	0	0	0	0	13030	0	0	0	0	0	0	0	91	0	13	0	0	0	0	7919	0	9	0	0	0	28667
2.7.1.173	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.174	0	0	0	0	0	0	0	0	21	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	467	0	0	1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	31	0	0	0	0	0	0	0	367	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.177	0	0	0	436	0	0	0	0	0	0	0	48	58	0	0	0	0	2011	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	185	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354
2.7.1.180	11	3	0	14947	942	0	11	87	172443	65145	2411	1368	7082	15910	24	2572	4	54318	0	0	0	604	17	3326	190	4	4727	11972	15667	759	30	0	348	20494	684	0	1163	55667	16420	0	6776	258	0	3402	0	3	51549	6	28	12	0	0	1315	0	8	0	12	30435	0	26132	0	2786	12	0	28133	42	0	83409	4	674	538	26735	340	560	3217	0	0	0	31	3295	45	47	16	68	12	28	115304	0	17488	0	6123	3	53641
2.7.1.184	0	0	0	449	0	0	0	0	118	0	0	45	191	48	0	0	0	0	0	0	0	0	0	0	0	0	116	688	0	0	0	0	0	0	0	0	0	34	0	0	3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8250	0	242	0	0	0	0	842	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	86	0	0
2.7.1.19	4	0	0	1925	0	0	0	0	556	33	0	0	201	50	0	35	0	89	0	0	0	0	0	0	0	0	235	452	4	0	0	0	35	22	40	0	33	109	0	0	10484	113	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	37	0	0	0	0	10	28212	0	1182	85	0	0	0	3147	0	0	0	0	58	0	0	0	0	0	0	0	0	0	5	159	0	0
2.7.1.190	0	0	0	0	0	0	0	0	217	320	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.191	0	0	0	2652	480	0	14	0	3710	1218	153	369	291	9447	0	563	0	24666	0	67	0	443	0	5522	244	0	200	300	11093	0	0	2	98	2521	68	5	453	54122	37157	4	6808	373	3	1471	0	3	38179	0	0	13	0	0	6	4	0	0	35	20491	68	25645	0	4541	6	0	297	0	16	18359	0	1107	244	2601	22	143	2685	0	0	0	0	70	8	0	8	5	0	4	4983	0	36103	153	1397	3	4741
2.7.1.192	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787	0	162	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.193	0	0	0	415	0	0	0	0	164	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	4338	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	8279	0	349	15	0	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
2.7.1.194	0	0	0	1192	0	0	0	0	0	0	0	102	177	0	0	25	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	231	250	0	0	234	0	0	0	7241	0	0	0	0	0	15579	154	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2837	0	416	7	201	0	0	4402	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	145	0	207
2.7.1.196	0	0	0	80	0	0	0	0	14	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	3	119	0	0	0	0	0	0	0	0	0	0	0	0	427	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	0	103	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	6
2.7.1.197	0	0	0	779	0	0	0	0	125	0	0	29	149	74	0	94	0	0	0	0	0	0	0	0	105	0	137	0	572	0	0	0	24	0	0	0	0	22	0	0	5550	0	0	74	0	0	6430	0	0	0	0	0	0	0	0	0	0	559	0	674	0	77	0	0	0	0	0	10284	0	563	45	0	0	0	1644	0	0	0	0	39	0	0	0	0	0	0	95	0	0	0	28	0	0
2.7.1.198	0	0	0	130	0	0	0	0	81	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	8	0	0	1616	0	0	0	0	0	16006	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	57	0	0	2808	0	98	0	0	0	0	410	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.199	0	0	0	178	0	0	0	0	115	0	0	0	0	0	0	23	0	0	0	0	0	252	0	0	0	0	27	0	526	0	0	0	26	84	0	0	42	30	0	0	2037	0	0	0	0	0	4314	0	0	0	0	0	0	0	0	0	0	733	0	1198	0	142	0	0	0	0	28	2902	0	121	0	169	0	0	408	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	90	0	48
2.7.1.2	0	0	0	5406	805	0	5	0	68476	23384	339	426	3582	9494	6	545	0	38448	0	3	0	527	15	744	124	0	2999	5265	13572	8	6	0	76	3269	254	7	1162	110056	4759	226	7388	126	0	2237	0	12	83246	0	0	9	0	14	546	98	12	0	0	25020	0	20112	3	1670	0	0	15660	4	0	63244	0	395	124	4027	16	40	2401	6	0	13	6	2549	13	20	0	11	0	57	61069	0	6505	0	1366	19	7852
2.7.1.20	0	0	0	0	0	0	0	0	85	23	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.200	0	0	0	288	117	0	0	0	105	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	707	0	0	6	0	0	79	0	0	11	0	0	0	1747	0	0	0	0	0	19660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2119	0	254	0	55	0	0	648	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7
2.7.1.201	0	0	0	69	0	0	0	0	66	0	0	0	164	92	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	4	0	0	0	0	7	0	0	807	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5945	0	78	0	0	0	0	190	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	20	0	0
2.7.1.202	0	0	0	1171	0	0	0	0	397	15	0	0	184	465	0	0	0	0	0	0	0	82	0	0	4	0	84	144	0	0	0	0	128	14	21	0	536	169	0	0	11119	80	0	0	0	5	7215	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	72	0	0	21264	0	852	0	39	0	0	3089	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	82
2.7.1.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26948	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6
2.7.1.206	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	28	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	117
2.7.1.207	0	5	0	22	0	0	0	0	795	314	0	0	0	123	0	0	0	464	0	0	0	85	0	0	0	12	0	0	349	0	0	0	0	74	0	0	0	13	14	0	0	7	0	31	0	0	2428	0	0	14	0	0	0	0	0	0	0	459	0	669	0	17	0	0	0	12	0	576	0	0	0	126	0	5	0	0	0	0	0	0	0	26	0	0	0	0	213	8	0	0	0	0	70
2.7.1.208	0	0	0	389	0	0	0	0	99	64	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	12	0	0	0	0	0	0	0	3056	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4582	0	216	0	0	0	0	513	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.21	0	135	0	5634	363	0	0	28	12333	6452	63	352	1498	5245	983	511	0	14871	0	0	0	293	14	1598	171	0	1129	915	5768	0	11	0	43	2119	392	0	1124	15322	8985	4	4219	90	11	3194	5	104	77894	0	0	0	0	2	0	0	15	0	88	8837	3	9437	0	1040	9	0	5973	84	0	16888	0	259	198	3384	37	118	1532	0	0	0	5	1304	4	0	0	10	0	8	25833	0	8325	4	1631	0	4099
2.7.1.217	0	0	0	383	0	0	0	0	97	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	171	109	0	0	0	0	0	0	0	0	0	0	0	0	3512	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6918	0	185	0	0	0	0	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	72	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.22	0	0	0	138	0	0	0	0	230	83	0	0	25	938	0	0	0	332	0	0	0	78	0	0	0	4	39	72	106	0	0	0	20	0	0	0	30	95	0	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	240	0	30	0	0	35	0	0	2851	0	146	55	182	0	0	400	0	0	0	0	15	0	5	0	0	0	0	190	0	0	0	370	0	116
2.7.1.23	0	0	0	10226	1336	0	13	146	85239	36003	1213	1335	7012	13303	387	748	0	56874	0	60	0	1650	11	2485	107	5	4691	4481	18687	206	19	0	344	16023	1152	0	997	57535	13688	0	5219	243	18	3804	19	0	103853	207	4	0	0	0	472	0	12	0	11	34008	63	25612	0	2007	20	0	23551	17	0	51338	5	340	248	17524	5	244	2186	0	0	0	9	3090	47	20	5	10	4	26	97692	5	13804	0	1827	8	43176
2.7.1.24	0	6	0	9587	1154	10	129	0	67016	27000	1831	1293	6945	11223	19	303	0	56848	0	0	0	860	25	2779	5	4	4367	6837	18532	269	29	0	329	15382	765	0	1220	49064	13614	5	7089	259	0	3545	0	3	75145	177	23	11	17	4	611	0	24	0	0	34491	0	26072	7	2286	36	0	16524	0	3	46125	0	510	173	19332	50	324	2776	0	0	0	21	1827	8	38	0	11	0	18	79089	6	14649	0	1540	0	42053
2.7.1.25	0	0	0	2425	439	0	0	0	2246	956	0	0	162	911	0	470	0	1109	0	0	0	939	0	23	0	0	485	319	1819	0	0	0	48	469	150	0	104	2340	209	0	7635	37	0	793	0	0	780	0	11	0	0	0	0	42	0	0	11	3840	0	3261	0	422	0	0	1000	0	0	13392	0	487	0	340	32	48	3104	0	0	0	0	195	0	0	0	0	0	0	6561	0	193	0	1191	0	1382
2.7.1.26	0	0	0	9130	678	0	15	48	61580	25006	1889	1580	7921	11586	0	784	0	52476	0	0	0	2119	21	2443	95	17	4667	3875	16248	883	6	9	269	23158	132	0	1393	43870	14075	3	12349	305	0	3172	0	23	72977	0	4	0	0	5	524	7	12	0	0	32995	0	27000	0	1901	19	6	23892	31	4	49711	0	458	430	25746	18	261	3304	7	0	0	7	2900	17	15	0	5	0	15	104936	0	13061	0	2423	11	55867
2.7.1.27	0	0	0	0	0	0	7	0	0	0	0	0	484	579	6	0	0	4792	0	0	0	0	4	12	0	0	156	0	0	0	0	0	0	16	0	0	0	30	51	0	8	0	0	0	0	0	41411	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	59	0	0	0	4
2.7.1.28	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.1.29	0	0	0	969	189	0	0	0	14784	6260	0	349	769	1968	0	239	0	9894	0	0	0	670	0	480	0	0	374	1714	1210	0	0	0	0	1711	65	0	0	1103	2298	0	5	53	0	721	0	0	53162	0	0	0	0	0	308	0	0	0	0	2108	0	2270	0	200	7	0	777	0	12	14755	0	0	0	386	0	0	292	0	0	0	0	115	0	0	0	0	0	0	6401	0	2655	0	47	0	3331
2.7.1.30	7	6	4	16171	1240	23	19	81	131622	51074	941	1514	6998	13315	179	580	5	71419	0	0	0	415	8	5498	213	0	4596	9599	29295	421	10	0	221	15001	150	0	634	42189	26504	0	26061	355	19	5136	0	17	90651	91	21	0	0	0	1112	0	0	0	65	54612	0	41372	0	3327	16	0	36334	25	54	112490	10	1411	227	17092	21	139	8376	14	0	0	13	4810	63	26	9	43	0	13	169258	0	26365	195	1511	0	37735
