CARD	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS30	ODIWGS18	ODIWGS31	ODIWGS32	ODIWGS19	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS50	ODIWGS37	ODIWGS51	ODIWGS38	ODIWGS52	ODIWGS39	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS70	ODIWGS57	ODIWGS71	ODIWGS58	ODIWGS72	ODIWGS59	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS90	ODIWGS77	ODIWGS91	ODIWGS78	ODIWGS92	ODIWGS79	ODIWGS93	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS20	ODIWGS08	ODIWGS21	ODIWGS09	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS40	ODIWGS27	ODIWGS41	ODIWGS28	ODIWGS42	ODIWGS29	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS60	ODIWGS47	ODIWGS61	ODIWGS48	ODIWGS62	ODIWGS49	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS80	ODIWGS67	ODIWGS81	ODIWGS68	ODIWGS82	ODIWGS69	ODIWGS83	ODIWGS84	ODIWGS85
OXA-672 [ARO:3005327]	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-42 [ARO:3001769]	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetB(58) [ARO:3003981]	0	8	0	0	47	0	0	0	46	0	0	0	0	34	0	0	0	0	5	26	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	19	0	0	21	0	0	116	0	0	0	0	0	0	0	0	0	25	4	0	0	0	0	0	14	0	0	0	0	0	0	9	0	0	0	0	78	0	0	0	0	0
CMH-3 [ARO:3006855]	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
Bsub_mprF [ARO:3003324]	0	54	0	139	150	0	14	106	99	2	10	0	0	960	1	3	0	0	22	0	0	0	58	0	676	0	125	0	0	0	0	1	1	3	186	19	0	0	0	0	0	0	0	0	0	0	3	28	0	0	0	14	0	0	1	0	0	0	494	28	3	15	0	0	0	27	3	22	0	136	0	2	0	1	247	9985	0	0	62	0	0	0	0	0	4	4	0	220	0	0	0	0	1
LCR-1 [ARO:3002997]	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DfrA43_TMP [ARO:3005345]	0	52	0	23	46	0	0	42	36	0	9	0	0	207	0	0	0	0	44	1	0	0	0	0	175	0	9	5	0	0	0	0	0	10	60	6	0	0	0	0	0	0	0	25	0	0	0	35	0	0	0	27	2	0	0	3	1	0	3	4	0	2	0	0	0	42	0	0	0	21	0	19	0	0	26	0	0	0	0	0	0	0	61	0	0	0	0	19	0	0	0	0	0
OXA-12 [ARO:3001407]	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(L) [ARO:3000179]	0	10	0	9	4	0	0	0	1	0	0	0	0	49	1	0	0	0	11	0	0	0	0	0	9	0	9	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	4	2	0	1	1	6	6856	0	3	0	0	0	0	3	0	1	0	0	3	0	0	0	0	0
APH(3')-VIIIb [ARO:3004086]	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	77	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cpaA [ARO:3003994]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEM-83 [ARO:3000950]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrA7 [ARO:3002862]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-447 [ARO:3003603]	0	0	0	0	0	0	0	9	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pexA [ARO:3004666]	0	0	0	2	0	0	0	12	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CMY-139 [ARO:3005191]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
OXA-36 [ARO:3001430]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-450 [ARO:3003606]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APH(3')-VIb [ARO:3002653]	0	0	0	1	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	51	0	1	0	0	0	0	0	0	0	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TER-2 [ARO:3007007]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-575 [ARO:3005796]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanX_in_vanF_cl [ARO:3002952]	0	0	0	0	0	0	0	0	19	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MCR-3.2 [ARO:3004511]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OXA-198 [ARO:3001805]	0	2	0	36	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	81	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	24	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
Erm(O)-lrm [ARO:3004652]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ANT3II_ANT6II [ARO:3002598]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-114 [ARO:3002125]	0	0	0	0	14	0	3	53	16	0	0	0	0	1	0	0	0	31	0	0	0	0	37	0	3	1	0	0	0	0	0	81	0	0	0	0	0	0	0	243	1	0	0	0	0	0	0	5	0	0	0	99	10	0	0	0	0	0	39	0	0	0	1	0	0	20	1335	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	1852	0	0	0	0	0
OXA-303 [ARO:3001758]	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimJ [ARO:3007112]	0	326	0	6	40	0	0	7	0	0	0	0	0	30	0	0	0	0	15	0	0	0	5	0	148	0	0	0	0	0	0	0	0	0	65	7	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	44	1	0	0	0	0	0	86	0	0	0	0	1	0	17	0	0	0	49	0	10	0	0	64	0	0	0	0	0	0	0	20	0	14	0	1	18	0	0	0	0	0
SPU-1 [ARO:3006998]	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saur_LmrS [ARO:3004572]	5	2996	1	1084	468	182	176	877	762	31	4	1	323	6392	2	0	2	4	2811	67	1	0	15	16	3028	0	1122	8	1	6	1	3	1	12	1781	2784	8	0	1	58	1	1	0	84	1	2	5	6818	0	7	0	503	100	0	2	15	1	2	977	72	5	250	1	2	3	381	8	51	21	1495	1	195	3	10	1650	34024	0	7	320	0	3	2	459	5	58	0	0	495	7	0	1	3	2
Mef(En2) [ARO:3004659]	0	1	0	34	18	1	0	24	75	0	25	0	0	39	1	0	0	36	2	4	0	0	15	0	23	0	5	0	104	0	0	0	0	0	11	19	0	0	41	0	0	0	0	49	0	0	0	5	0	0	0	122	9	0	0	0	1	0	3	0	5	4	0	0	0	47	0	0	0	0	0	0	0	0	5	0	0	0	21	0	0	0	0	0	19	0	0	3	0	0	0	0	0
smeR [ARO:3003066]	5	9359	4	2330	2952	40	167	494	892	6	101	4	9	5040	12	1	0	13	1085	88	0	3	68	0	3831	2	2368	118	11	2	0	74	1	25	3156	1505	9	22	25	369	3	1	0	90	1	0	3	3026	0	8	0	1228	131	2	5	3	42	0	7702	16	2	391	41	1	6	364	1195	617	101	1813	1	853	2	35	2599	2382	1	78	264	0	5	1	2093	1	269	1	8	5454	8	2	2	5	2
cdeA [ARO:3003835]	1	10141	0	1085	4460	29	137	380	387	45	33	1	1	2020	2	0	0	1	170	46	1	0	0	0	666	2	1003	55	9	1	0	0	0	14	1449	497	2	1	35	37	1	0	0	65	0	0	2	619	3	0	0	921	68	0	2	1	4	0	9002	1	2	184	26	2	3	307	2	912	9	740	1	407	0	24	1220	379	0	45	141	1	0	0	2364	1	191	0	9	3049	6	3	3	1	1
MBL1b [ARO:3006951]	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanY_in_vanA_cl [ARO:3002955]	0	953	1	195	296	0	16	26	28	0	0	0	0	76	4	0	0	0	13	0	0	0	0	0	123	0	141	2	0	0	0	0	1	0	87	15	0	0	0	1	1	0	0	6	0	0	0	58	0	0	0	40	5	0	3	0	0	0	714	0	0	25	0	0	26	2	0	167	0	64	0	0	0	0	41	18	0	0	11	0	0	0	154	0	29	0	0	417	0	0	0	0	0
vanXY_in_vanL [ARO:3002968]	0	159	0	77	110	0	0	1	12	0	0	0	1	44	0	0	0	0	32	0	0	0	1	0	90	0	64	0	0	0	0	0	0	0	94	37	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	36	0	0	0	0	0	0	48	0	0	12	0	0	1	0	0	72	1	35	0	31	0	0	47	130	0	0	1	0	0	0	22	0	0	0	0	28	0	0	0	0	0
DfrA36 [ARO:3005348]	0	1053	0	43	251	0	18	91	42	0	9	0	91	247	0	0	0	0	154	0	0	0	0	0	235	0	20	0	0	0	0	0	0	0	61	147	0	0	0	0	0	0	0	0	0	0	1	363	0	0	0	22	1	0	0	0	19	0	421	11	1	8	0	0	0	17	1	7	0	50	0	19	0	0	137	1627	0	0	0	0	1	0	133	60	6	0	0	180	0	0	0	0	0
arr-3 [ARO:3002848]	0	0	0	2	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abeM [ARO:3000753]	0	7	0	0	0	0	0	38	55	0	0	1	0	30	0	0	0	0	1	0	0	0	24	0	26	0	0	0	0	0	0	17	0	0	0	0	0	0	0	178	0	0	0	15	0	0	0	0	0	1	1	45	20	0	0	0	0	0	22	1	0	0	0	0	0	37	364	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	24	0	11	0	0	686	0	0	1	2	0
Saur_norA [ARO:3004667]	1	3	0	8	3	0	14	0	2	0	0	0	0	66	0	0	0	0	0	1	0	1	1	0	237	0	3	0	0	0	0	19	0	0	13	0	0	0	0	22	0	0	0	1	0	0	0	3	0	0	0	13	0	1	0	0	0	0	19	0	0	1	0	1	0	3	32	1	0	17	0	0	0	0	17	685	0	0	6	0	0	0	1	0	0	0	0	11	1	0	0	0	0
OXA-455 [ARO:3003611]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mreA [ARO:3007050]	5	1205	1	514	947	103	83	174	243	1	7	2	196	1744	1	0	0	7	644	3	0	1	315	0	6076	0	458	76	3	0	0	2	2	1	1269	603	0	0	6	0	0	0	0	23	0	5	1	1095	0	1	0	195	38	0	1	0	0	2	2021	159	0	48	0	2	0	180	5	202	2	736	0	241	0	0	1144	7587	0	1	131	0	4	0	224	2	36	3	0	1216	0	0	0	0	1
mdsB [ARO:3000790]	1	117	1	18	29	0	30	343	226	0	245	0	0	134	3	0	0	77	8	60	1	2	106	0	72	0	14	0	29	0	0	193	3	59	44	19	6	11	78	821	0	37	0	512	0	0	0	17	1	36	1	981	163	15	0	3	20	0	144	0	0	1	26	0	2	285	2662	163	24	21	1	22	0	1	12	18	0	0	64	1	0	0	108	0	35	8	4	4260	1	1	6	5	1
CMY-45 [ARO:3002056]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ROB-3 [ARO:3005073]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-373 [ARO:3001559]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
IMP-48 [ARO:3002239]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aadA10 [ARO:3004692]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-8 [ARO:3002019]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACC-2 [ARO:3001816]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FosH [ARO:3007369]	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	44	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msr(I) [ARO:3007043]	0	3319	2	481	545	166	53	202	243	4	63	0	71	1390	1	0	0	28	577	30	0	0	126	0	1990	0	402	14	1	1	0	28	0	5	782	509	3	0	12	114	0	1	0	92	0	1	2	1085	0	1	0	513	90	1	0	26	4	0	1126	58	0	64	2	1	7	178	290	110	3	504	1	51	0	1	715	1801	2	1	76	0	1	4	592	1	101	1	1	852	2	1	2	1	3
AAC(6')-Iap [ARO:3007204]	0	0	0	5	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MexH [ARO:3000807]	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
cph [ARO:3007075]	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	6	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	1	0	0	170	10	0	0	0	0	0	1	0	0	0	0	0	0	0	5741	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
APH(6)-Id [ARO:3002660]	0	0	0	1	33	0	17	0	31	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	510	10	2	0	3	7	1	0	631	1	0	0	0	0	0	0	0	1	0	0	363	8	0	0	0	0	0	83	0	0	0	0	1	0	0	9423	396	16	0	2	1	1	1	2	3	0	1	9	1	0	0	2	3	0	1	6	7692	0	0	0	0	0
OXA-607 [ARO:3005828]	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
TEM-89 [ARO:3000956]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mexQ [ARO:3003699]	0	92	0	23	54	1	68	303	211	0	267	0	2	78	2	0	0	185	33	22	1	13	212	0	80	0	5	3	1	0	1	187	1	65	33	35	3	29	56	423	2	0	0	654	0	0	0	24	1	13	0	1305	201	3	0	16	103	1	65	0	0	2	2	0	61	363	2511	102	0	34	1	47	6	4	43	15	0	26	107	0	0	0	52	1	84	9	1	4374	0	0	0	3	0
CMY-104 [ARO:3002116]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
L1_BLA [ARO:3000582]	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sliv_cmlR [ARO:3002690]	1	25	0	4	0	0	0	29	26	0	15	0	0	80	0	0	0	2	0	0	0	0	3	0	16	0	8	0	0	0	0	13	0	1	16	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	7	18	0	0	0	0	0	2	0	0	1	0	0	0	1	70	0	0	8	0	0	0	0	17	100	0	0	2	0	0	0	1	0	0	1	0	99	0	0	0	0	0
OXA-464 [ARO:3003620]	0	90	0	4	10	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	71	10	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	55	0	0	0	0	68	33	0	0	14	0	0	0	61	0	1	0	0	20	0	0	0	0	0
ACT-79 [ARO:3006273]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
